Date,Radius,DistanceToEarth,DistanceToVenus,days_it_has_been_high_since,days_it_was_high_for,cumulative,OBS T,IBS T,OBS minus IBS T,dutycycle,SCM T,SCM T grad,SA MY,SA change,SoloHI-BDpl,SoloHI-BDpl grad,SUN_X,SUN_Y,SUN_Z,HGA azimuth change,HGA elevation change,HGA azimuth,HGA elevation,days_it_was_high_for -1,days_it_was_high_for -2,days_it_was_high_for -3,days_it_was_high_for 1,cumulative -1,cumulative -2,cumulative -3,cumulative 1,OBS T -1,OBS T -2,OBS T -3,OBS T 1,IBS T -1,IBS T -2,IBS T -3,IBS T 1,OBS minus IBS T -1,OBS minus IBS T -2,OBS minus IBS T -3,OBS minus IBS T 1,dutycycle -1,dutycycle -2,dutycycle -3,dutycycle 1,SCM T -1,SCM T -2,SCM T -3,SCM T 1,SCM T grad -1,SCM T grad -2,SCM T grad -3,SCM T grad 1,SUN_X -1,SUN_X -2,SUN_X -3,SUN_X 1,SUN_Y -1,SUN_Y -2,SUN_Y -3,SUN_Y 1,SUN_Z -1,SUN_Z -2,SUN_Z -3,SUN_Z 1,SA MY -1,SA MY -2,SA MY -3,SA MY 1,SA change -1,SA change -2,SA change -3,SA change 1,SoloHI-BDpl -1,SoloHI-BDpl -2,SoloHI-BDpl -3,SoloHI-BDpl 1,SoloHI-BDpl grad -1,SoloHI-BDpl grad -2,SoloHI-BDpl grad -3,SoloHI-BDpl grad 1,HGA azimuth -1,HGA azimuth -2,HGA azimuth -3,HGA azimuth 1,HGA azimuth change -1,HGA azimuth change -2,HGA azimuth change -3,HGA azimuth change 1,HGA elevation -1,HGA elevation -2,HGA elevation -3,HGA elevation 1,HGA elevation change -1,HGA elevation change -2,HGA elevation change -3,HGA elevation change 1
2021-07-10,81,73,14,34,0,0,1,1,10,5,5,12,29.9272941176471,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,12.0,12.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-11,81,73,13,35,0,0,1,1,10,5,6,12,29.9272941176471,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,11.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,-1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
2021-07-12,80,73,13,36,0,0,1,1,11,4,6,12,29.9272941176471,0,21,12,21,20,20,-1,1,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,11.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,-1.0
2021-07-13,79,72,12,37,0,0,1,1,11,4,6,12,29.9272941176471,0,21,11,21,20,20,1,-1,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,10.0,10.0,11.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,12.0,12.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,17.0,17.0,17.0,17.0,-1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0
2021-07-14,79,72,12,38,0,0,1,1,11,4,6,11,29.9272941176471,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,10.0,11.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,12.0,17.0,17.0,17.0,17.0,1.0,-1.0,0.0,0.0,4.0,4.0,4.0,4.0,-1.0,1.0,0.0,0.0
2021-07-15,78,72,11,39,0,0,1,1,11,4,6,12,29.9272941176471,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,11.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,1.0,-1.0,0.0,4.0,4.0,4.0,4.0,0.0,-1.0,1.0,0.0
2021-07-16,78,72,11,40,0,0,1,1,11,4,6,12,29.9272941176471,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,12.0,11.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,-1.0,0.0
2021-07-17,77,71,10,41,0,0,1,1,11,4,6,12,29.9272941176471,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,12.0,12.0,11.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-18,76,71,10,42,0,0,1,1,11,4,6,12,29.9272941176471,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,29.9272941176471,0.0,0.0,0.0,2.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-19,76,71,9,43,0,0,1,1,11,4,6,12,29.9272941176471,2,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-20,75,71,9,44,0,0,1,1,11,4,6,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.9272941176471,29.9272941176471,29.9272941176471,30.0545667963683,2.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-21,75,70,9,45,0,0,1,1,11,4,6,12,30.0545667963683,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,29.9272941176471,29.9272941176471,30.0545667963683,0.0,2.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-22,74,70,8,46,0,0,1,1,11,4,7,12,30.0545667963683,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,29.9272941176471,30.0545667963683,0.0,0.0,2.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,11.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-23,73,70,8,47,0,0,1,1,11,4,7,12,30.0545667963683,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,11.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-24,72,70,7,48,0,0,1,1,11,4,7,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,6.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,23.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-25,72,69,7,49,0,0,1,1,11,4,7,12,30.0545667963683,0,21,23,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,22.0,11.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-26,71,69,6,50,0,0,1,1,11,4,7,12,30.0545667963683,0,22,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,23.0,11.0,12.0,23.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-27,70,69,6,51,0,0,1,1,11,4,7,12,30.0545667963683,0,21,23,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,22.0,21.0,21.0,21.0,12.0,23.0,11.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-28,70,68,5,52,0,0,1,1,11,4,7,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,22.0,21.0,21.0,23.0,12.0,23.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-29,69,68,5,53,0,0,1,1,11,4,7,12,30.0545667963683,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,12.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,8.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,22.0,21.0,11.0,23.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-30,68,68,5,54,0,0,1,1,12,4,8,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,3.0,7.0,7.0,7.0,8.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,23.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-07-31,67,67,4,55,0,0,1,1,11,3,8,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,11.0,11.0,12.0,4.0,4.0,4.0,3.0,8.0,7.0,7.0,8.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,12.0,11.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-01,66,67,4,56,0,0,1,1,12,3,8,12,30.0545667963683,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,11.0,12.0,3.0,4.0,4.0,3.0,8.0,8.0,7.0,8.0,12.0,12.0,12.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0
2021-08-02,66,66,3,57,0,0,1,1,12,3,8,12,30.0545667963683,0,21,12,21,20,20,2,2,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,11.0,12.0,12.0,3.0,3.0,4.0,3.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,11.0,11.0,11.0,23.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-03,65,66,3,58,0,0,1,1,12,3,8,11,30.0545667963683,0,21,23,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,11.0,12.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,9.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,30.0545667963683,0.0,0.0,0.0,1.0,21.0,21.0,21.0,22.0,12.0,11.0,11.0,11.0,17.0,17.0,17.0,17.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0
2021-08-04,64,66,3,59,0,0,1,1,12,3,8,9,30.0545667963683,1,22,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,10.0,3.0,3.0,3.0,5.0,8.0,8.0,8.0,5.0,11.0,12.0,12.0,7.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,55.8545569542992,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,23.0,12.0,11.0,23.0,17.0,17.0,17.0,17.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0
2021-08-05,63,65,2,60,0,0,1,1,10,5,5,7,55.8545569542992,0,21,23,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,12.0,9.0,3.0,3.0,3.0,6.0,8.0,8.0,8.0,3.0,9.0,11.0,12.0,10.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0545667963683,30.0545667963683,30.0545667963683,55.8545569542992,1.0,0.0,0.0,0.0,22.0,21.0,21.0,21.0,11.0,23.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0
2021-08-06,62,65,2,61,0,0,1,2,9,6,3,10,55.8545569542992,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,12.0,12.0,9.0,5.0,3.0,3.0,6.0,5.0,8.0,8.0,3.0,7.0,9.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,30.0545667963683,30.0545667963683,55.8545569542992,0.0,1.0,0.0,0.0,21.0,22.0,21.0,21.0,23.0,11.0,23.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-07,61,64,1,62,0,0,1,2,9,6,3,11,55.8545569542992,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,10.0,12.0,9.0,6.0,5.0,3.0,6.0,3.0,5.0,8.0,3.0,10.0,7.0,9.0,13.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,30.0545667963683,55.8545569542992,0.0,0.0,1.0,0.0,21.0,21.0,22.0,21.0,12.0,23.0,11.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-08,61,64,1,63,0,0,1,2,9,6,3,13,55.8545569542992,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,9.0,9.0,10.0,9.0,6.0,6.0,5.0,5.0,3.0,3.0,5.0,4.0,11.0,10.0,7.0,12.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,55.8545569542992,55.8545569542992,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,23.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-09,60,63,1,64,0,0,1,2,9,5,4,12,55.8545569542992,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,13.0,11.0,10.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,55.8545569542992,55.8545569542992,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-10,59,63,1,65,0,0,1,2,9,5,3,11,55.8545569542992,0,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,5.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,12.0,13.0,11.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,55.8545569542992,55.8545569542992,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-11,58,62,1,66,0,0,1,2,9,5,3,11,55.8545569542992,0,21,12,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,11.0,12.0,13.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,55.8545569542992,55.8545569542992,0.0,0.0,0.0,1.0,21.0,21.0,21.0,21.0,11.0,12.0,12.0,11.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
2021-08-12,57,62,2,67,0,0,1,2,9,5,3,11,55.8545569542992,1,21,11,21,20,20,0,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,6.0,3.0,3.0,4.0,3.0,11.0,11.0,12.0,11.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,55.8545569542992,55.8545569542992,55.8545569542992,59.9091008621347,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,12.0,11.0,12.0,12.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0
